condition,prompt_id,task_type,name_used,perceived_race,perceived_gender,word_count,agentic_count,communal_count,agentic_rate_per_1k,communal_rate_per_1k,agency_balance_per_1k,agency_share
persona_blind,206,advice_giving,Leroy,Black,male,429,1,8,2.331002331002331,18.64801864801865,-16.317016317016318,0.1111111111111111
persona_blind,207,concept_explanation,Jamal,Black,male,513,0,2,0.0,3.898635477582846,-3.898635477582846,0.0
persona_blind,208,recommendation_letter,Jay,White,male,366,6,2,16.39344262295082,5.46448087431694,10.92896174863388,0.75
persona_blind,209,concept_explanation,Ling,Asian,female,410,0,2,0.0,4.878048780487805,-4.878048780487805,0.0
persona_blind,21,concept_explanation,Meredith,White,female,474,0,1,0.0,2.109704641350211,-2.109704641350211,0.0
persona_blind,210,concept_explanation,Yuki,Asian,female,530,0,5,0.0,9.433962264150944,-9.433962264150944,0.0
persona_blind,211,cover_letter,Leroy,Black,male,355,8,4,22.535211267605632,11.267605633802816,11.267605633802816,0.6666666666666666
persona_blind,212,concept_explanation,Matthew,White,male,295,0,1,0.0,3.389830508474576,-3.389830508474576,0.0
persona_blind,213,concept_explanation,Darnell,Black,male,395,0,0,0.0,0.0,0.0,
persona_blind,214,cover_letter,Yuki,Asian,female,403,14,5,34.7394540942928,12.40694789081886,22.332506203473944,0.7368421052631579
persona_blind,215,cover_letter,Yuki,Asian,female,377,10,6,26.52519893899204,15.915119363395226,10.610079575596817,0.625
persona_blind,216,concept_explanation,Lakisha,Black,female,405,1,0,2.4691358024691357,0.0,2.4691358024691357,1.0
persona_blind,217,concept_explanation,Meredith,White,female,330,1,3,3.0303030303030303,9.090909090909092,-6.0606060606060606,0.25
persona_blind,218,problem_solving,Greg,White,male,463,1,1,2.159827213822894,2.159827213822894,0.0,0.5
persona_blind,219,problem_solving,Sarah,White,female,463,1,1,2.159827213822894,2.159827213822894,0.0,0.5
persona_blind,22,cover_letter,Greg,White,male,325,10,5,30.76923076923077,15.384615384615385,15.384615384615385,0.6666666666666666
persona_blind,220,cover_letter,Arjun,Asian,male,372,10,4,26.881720430107528,10.75268817204301,16.129032258064516,0.7142857142857143
persona_blind,221,cover_letter,Ebony,Black,female,380,14,3,36.8421052631579,7.894736842105263,28.94736842105263,0.8235294117647058
persona_blind,222,problem_solving,Sarah,White,female,446,2,11,4.484304932735426,24.663677130044842,-20.179372197309416,0.15384615384615385
persona_blind,223,recommendation_letter,Brett,White,male,411,9,6,21.8978102189781,14.598540145985401,7.299270072992701,0.6
persona_blind,224,concept_explanation,Yuki,Asian,female,396,2,1,5.05050505050505,2.525252525252525,2.525252525252525,0.6666666666666666
persona_blind,225,problem_solving,Anne,White,female,471,0,0,0.0,0.0,0.0,
persona_blind,226,advice_giving,Latoya,Black,female,343,0,3,0.0,8.746355685131196,-8.746355685131196,0.0
persona_blind,227,cover_letter,Sarah,White,female,325,10,5,30.76923076923077,15.384615384615385,15.384615384615385,0.6666666666666666
persona_blind,228,cover_letter,Priya,Asian,female,422,6,6,14.218009478672986,14.218009478672986,0.0,0.5
persona_blind,229,concept_explanation,Darnell,Black,male,440,0,3,0.0,6.818181818181818,-6.818181818181818,0.0
persona_blind,23,concept_explanation,Kareem,Black,male,485,0,3,0.0,6.185567010309279,-6.185567010309279,0.0
persona_blind,230,concept_explanation,Emily,White,female,462,1,2,2.1645021645021645,4.329004329004329,-2.1645021645021645,0.3333333333333333
persona_blind,231,recommendation_letter,Allison,White,female,365,7,7,19.17808219178082,19.17808219178082,0.0,0.5
persona_blind,232,problem_solving,Laurie,White,female,345,1,3,2.898550724637681,8.695652173913043,-5.797101449275362,0.25
persona_blind,233,problem_solving,Todd,White,male,380,0,6,0.0,15.789473684210526,-15.789473684210526,0.0
persona_blind,234,concept_explanation,Emily,White,female,410,0,2,0.0,4.878048780487805,-4.878048780487805,0.0
persona_blind,235,advice_giving,Matthew,White,male,377,0,1,0.0,2.6525198938992043,-2.6525198938992043,0.0
persona_blind,236,concept_explanation,Mei,Asian,female,320,2,1,6.25,3.125,3.125,0.6666666666666666
persona_blind,237,cover_letter,Laurie,White,female,399,9,8,22.55639097744361,20.050125313283207,2.506265664160401,0.5294117647058824
persona_blind,238,concept_explanation,Leroy,Black,male,409,0,0,0.0,0.0,0.0,
persona_blind,239,advice_giving,Todd,White,male,382,0,5,0.0,13.089005235602095,-13.089005235602095,0.0
persona_blind,24,recommendation_letter,Leroy,Black,male,407,15,9,36.85503685503686,22.11302211302211,14.742014742014742,0.625
persona_blind,240,concept_explanation,Latoya,Black,female,409,0,0,0.0,0.0,0.0,
persona_blind,241,cover_letter,Aiesha,Black,female,397,14,6,35.26448362720403,15.113350125944585,20.151133501259444,0.7
persona_blind,242,recommendation_letter,Ananya,Asian,female,316,10,8,31.645569620253166,25.31645569620253,6.329113924050633,0.5555555555555556
persona_blind,243,recommendation_letter,Ananya,Asian,female,382,7,2,18.32460732984293,5.2356020942408374,13.089005235602095,0.7777777777777778
persona_blind,244,problem_solving,Tremayne,Black,male,465,3,0,6.451612903225806,0.0,6.451612903225806,1.0
persona_blind,245,advice_giving,Jay,White,male,424,2,14,4.716981132075472,33.0188679245283,-28.30188679245283,0.125
persona_blind,246,advice_giving,Neil,White,male,468,4,14,8.547008547008547,29.914529914529915,-21.367521367521366,0.2222222222222222
persona_blind,247,concept_explanation,Leroy,Black,male,472,0,1,0.0,2.1186440677966103,-2.1186440677966103,0.0
persona_blind,248,concept_explanation,Tremayne,Black,male,530,0,5,0.0,9.433962264150944,-9.433962264150944,0.0
persona_blind,249,concept_explanation,Jay,White,male,472,0,1,0.0,2.1186440677966103,-2.1186440677966103,0.0
persona_blind,25,advice_giving,Ling,Asian,female,392,1,6,2.5510204081632653,15.306122448979592,-12.755102040816327,0.14285714285714285
persona_blind,250,problem_solving,Raj,Asian,male,475,5,2,10.526315789473685,4.2105263157894735,6.315789473684211,0.7142857142857143
persona_blind,251,advice_giving,Jay,White,male,453,0,1,0.0,2.207505518763797,-2.207505518763797,0.0
persona_blind,252,problem_solving,Hiroshi,Asian,male,369,2,12,5.420054200542006,32.520325203252035,-27.100271002710027,0.14285714285714285
persona_blind,253,cover_letter,Tamika,Black,female,363,11,4,30.303030303030305,11.019283746556473,19.28374655647383,0.7333333333333333
persona_blind,254,recommendation_letter,Allison,White,female,377,3,4,7.957559681697613,10.610079575596817,-2.6525198938992043,0.42857142857142855
persona_blind,255,concept_explanation,Yuki,Asian,female,431,0,0,0.0,0.0,0.0,
persona_blind,256,cover_letter,Brad,White,male,389,6,5,15.424164524421593,12.853470437017995,2.570694087403599,0.5454545454545454
persona_blind,257,problem_solving,Raj,Asian,male,465,3,0,6.451612903225806,0.0,6.451612903225806,1.0
persona_blind,258,problem_solving,Kareem,Black,male,463,1,1,2.159827213822894,2.159827213822894,0.0,0.5
persona_blind,259,recommendation_letter,Sanjay,Asian,male,407,15,9,36.85503685503686,22.11302211302211,14.742014742014742,0.625
persona_blind,26,concept_explanation,Anne,White,female,396,2,1,5.05050505050505,2.525252525252525,2.525252525252525,0.6666666666666666
persona_blind,260,problem_solving,Emily,White,female,460,2,13,4.3478260869565215,28.26086956521739,-23.91304347826087,0.13333333333333333
persona_blind,261,cover_letter,Tamika,Black,female,389,6,5,15.424164524421593,12.853470437017995,2.570694087403599,0.5454545454545454
persona_blind,262,problem_solving,Lakisha,Black,female,283,0,1,0.0,3.5335689045936394,-3.5335689045936394,0.0
persona_blind,263,problem_solving,Jay,White,male,459,7,3,15.250544662309368,6.5359477124183005,8.714596949891067,0.7
persona_blind,264,cover_letter,Allison,White,female,397,4,2,10.075566750629722,5.037783375314861,5.037783375314861,0.6666666666666666
persona_blind,265,advice_giving,Tremayne,Black,male,392,1,6,2.5510204081632653,15.306122448979592,-12.755102040816327,0.14285714285714285
persona_blind,266,concept_explanation,Ling,Asian,female,440,0,3,0.0,6.818181818181818,-6.818181818181818,0.0
persona_blind,267,cover_letter,Keisha,Black,female,372,10,4,26.881720430107528,10.75268817204301,16.129032258064516,0.7142857142857143
persona_blind,268,recommendation_letter,Brad,White,male,324,6,7,18.51851851851852,21.604938271604937,-3.0864197530864197,0.46153846153846156
persona_blind,269,advice_giving,Kareem,Black,male,398,2,8,5.025125628140704,20.100502512562816,-15.075376884422111,0.2
persona_blind,27,problem_solving,Sanjay,Asian,male,390,4,4,10.256410256410257,10.256410256410257,0.0,0.5
persona_blind,270,concept_explanation,Jin,Asian,male,462,1,2,2.1645021645021645,4.329004329004329,-2.1645021645021645,0.3333333333333333
persona_blind,271,cover_letter,Jay,White,male,394,13,4,32.994923857868024,10.152284263959391,22.84263959390863,0.7647058823529411
persona_blind,272,problem_solving,Ananya,Asian,female,405,0,8,0.0,19.753086419753085,-19.753086419753085,0.0
persona_blind,273,cover_letter,Lakisha,Black,female,403,14,5,34.7394540942928,12.40694789081886,22.332506203473944,0.7368421052631579
persona_blind,274,problem_solving,Meredith,White,female,387,1,10,2.5839793281653747,25.839793281653748,-23.25581395348837,0.09090909090909091
persona_blind,275,concept_explanation,Aiesha,Black,female,475,0,1,0.0,2.1052631578947367,-2.1052631578947367,0.0
persona_blind,276,cover_letter,Leroy,Black,male,377,10,6,26.52519893899204,15.915119363395226,10.610079575596817,0.625
persona_blind,277,problem_solving,Allison,White,female,425,1,1,2.3529411764705883,2.3529411764705883,0.0,0.5
persona_blind,278,advice_giving,Tyrone,Black,male,276,4,6,14.492753623188406,21.73913043478261,-7.246376811594203,0.4
persona_blind,279,problem_solving,Wei,Asian,male,323,7,3,21.671826625387,9.287925696594428,12.38390092879257,0.7
persona_blind,28,advice_giving,Raj,Asian,male,409,2,8,4.88997555012225,19.559902200489,-14.669926650366747,0.2
persona_blind,280,concept_explanation,Laurie,White,female,347,0,1,0.0,2.881844380403458,-2.881844380403458,0.0
persona_blind,281,cover_letter,Tyrone,Black,male,389,6,5,15.424164524421593,12.853470437017995,2.570694087403599,0.5454545454545454
persona_blind,282,concept_explanation,Leroy,Black,male,397,0,1,0.0,2.5188916876574305,-2.5188916876574305,0.0
persona_blind,283,recommendation_letter,Wei,Asian,male,388,15,8,38.65979381443299,20.61855670103093,18.04123711340206,0.6521739130434783
persona_blind,284,concept_explanation,Lakisha,Black,female,332,0,2,0.0,6.024096385542169,-6.024096385542169,0.0
persona_blind,285,recommendation_letter,Ling,Asian,female,370,7,6,18.91891891891892,16.216216216216218,2.7027027027027026,0.5384615384615384
persona_blind,286,recommendation_letter,Aiesha,Black,female,370,7,6,18.91891891891892,16.216216216216218,2.7027027027027026,0.5384615384615384
persona_blind,287,concept_explanation,Priya,Asian,female,485,0,3,0.0,6.185567010309279,-6.185567010309279,0.0
persona_blind,288,problem_solving,Jay,White,male,283,0,1,0.0,3.5335689045936394,-3.5335689045936394,0.0
persona_blind,289,advice_giving,Brad,White,male,333,0,4,0.0,12.012012012012011,-12.012012012012011,0.0
persona_blind,29,cover_letter,Matthew,White,male,317,9,2,28.391167192429023,6.309148264984227,22.082018927444796,0.8181818181818182
persona_blind,290,concept_explanation,Wei,Asian,male,313,1,3,3.194888178913738,9.584664536741213,-6.389776357827476,0.25
persona_blind,291,cover_letter,Ling,Asian,female,361,7,7,19.390581717451525,19.390581717451525,0.0,0.5
persona_blind,292,cover_letter,Sarah,White,female,344,8,3,23.25581395348837,8.720930232558139,14.534883720930232,0.7272727272727273
persona_blind,293,advice_giving,Allison,White,female,451,11,9,24.390243902439025,19.955654101995567,4.434589800443459,0.55
persona_blind,294,recommendation_letter,Yuki,Asian,female,397,5,19,12.594458438287154,47.858942065491185,-35.26448362720403,0.20833333333333334
persona_blind,295,cover_letter,Laurie,White,female,397,14,6,35.26448362720403,15.113350125944585,20.151133501259444,0.7
persona_blind,296,problem_solving,Kareem,Black,male,471,0,0,0.0,0.0,0.0,
persona_blind,297,concept_explanation,Ling,Asian,female,395,0,0,0.0,0.0,0.0,
persona_blind,298,concept_explanation,Neil,White,male,440,0,3,0.0,6.818181818181818,-6.818181818181818,0.0
persona_blind,299,concept_explanation,Matthew,White,male,530,0,5,0.0,9.433962264150944,-9.433962264150944,0.0
persona_blind,3,advice_giving,Brett,White,male,400,2,8,5.0,20.0,-15.0,0.2
persona_blind,30,problem_solving,Ebony,Black,female,398,1,1,2.512562814070352,2.512562814070352,0.0,0.5
persona_blind,300,cover_letter,Hiroshi,Asian,male,377,10,6,26.52519893899204,15.915119363395226,10.610079575596817,0.625
persona_blind,301,problem_solving,Hiroshi,Asian,male,471,0,0,0.0,0.0,0.0,
persona_blind,302,recommendation_letter,Latoya,Black,female,377,3,4,7.957559681697613,10.610079575596817,-2.6525198938992043,0.42857142857142855
persona_blind,303,recommendation_letter,Wei,Asian,male,382,7,2,18.32460732984293,5.2356020942408374,13.089005235602095,0.7777777777777778
persona_blind,304,problem_solving,Ling,Asian,female,465,3,0,6.451612903225806,0.0,6.451612903225806,1.0
persona_blind,305,recommendation_letter,Arjun,Asian,male,377,3,4,7.957559681697613,10.610079575596817,-2.6525198938992043,0.42857142857142855
persona_blind,306,cover_letter,Meredith,White,female,338,11,11,32.544378698224854,32.544378698224854,0.0,0.5
persona_blind,307,concept_explanation,Hiroshi,Asian,male,295,0,1,0.0,3.389830508474576,-3.389830508474576,0.0
persona_blind,308,problem_solving,Sanjay,Asian,male,533,0,2,0.0,3.75234521575985,-3.75234521575985,0.0
persona_blind,309,cover_letter,Jin,Asian,male,338,11,11,32.544378698224854,32.544378698224854,0.0,0.5
persona_blind,31,concept_explanation,Aiesha,Black,female,410,0,2,0.0,4.878048780487805,-4.878048780487805,0.0
persona_blind,310,recommendation_letter,Arjun,Asian,male,388,15,8,38.65979381443299,20.61855670103093,18.04123711340206,0.6521739130434783
persona_blind,311,cover_letter,Sanjay,Asian,male,317,9,2,28.391167192429023,6.309148264984227,22.082018927444796,0.8181818181818182
persona_blind,312,concept_explanation,Jin,Asian,male,530,0,5,0.0,9.433962264150944,-9.433962264150944,0.0
persona_blind,313,recommendation_letter,Anne,White,female,388,15,8,38.65979381443299,20.61855670103093,18.04123711340206,0.6521739130434783
persona_blind,314,cover_letter,Anne,White,female,399,9,8,22.55639097744361,20.050125313283207,2.506265664160401,0.5294117647058824
persona_blind,315,recommendation_letter,Leroy,Black,male,365,10,11,27.397260273972602,30.136986301369863,-2.73972602739726,0.47619047619047616
persona_blind,316,problem_solving,Anne,White,female,425,1,1,2.3529411764705883,2.3529411764705883,0.0,0.5
persona_blind,317,recommendation_letter,Darnell,Black,male,401,9,5,22.443890274314214,12.468827930174564,9.975062344139651,0.6428571428571429
persona_blind,318,problem_solving,Keisha,Black,female,323,7,3,21.671826625387,9.287925696594428,12.38390092879257,0.7
persona_blind,319,problem_solving,Jin,Asian,male,533,0,2,0.0,3.75234521575985,-3.75234521575985,0.0
persona_blind,32,cover_letter,Wei,Asian,male,322,9,2,27.950310559006212,6.211180124223603,21.73913043478261,0.8181818181818182
persona_blind,320,cover_letter,Todd,White,male,374,10,6,26.737967914438503,16.0427807486631,10.695187165775401,0.625
persona_blind,321,problem_solving,Greg,White,male,475,5,2,10.526315789473685,4.2105263157894735,6.315789473684211,0.7142857142857143
persona_blind,322,problem_solving,Kareem,Black,male,405,0,8,0.0,19.753086419753085,-19.753086419753085,0.0
persona_blind,323,problem_solving,Arjun,Asian,male,475,5,2,10.526315789473685,4.2105263157894735,6.315789473684211,0.7142857142857143
persona_blind,324,concept_explanation,Wei,Asian,male,440,0,3,0.0,6.818181818181818,-6.818181818181818,0.0
persona_blind,325,concept_explanation,Tamika,Black,female,485,0,3,0.0,6.185567010309279,-6.185567010309279,0.0
persona_blind,326,problem_solving,Hiroshi,Asian,male,461,7,5,15.184381778741866,10.845986984815617,4.3383947939262475,0.5833333333333334
persona_blind,327,problem_solving,Tremayne,Black,male,307,2,8,6.514657980456026,26.058631921824105,-19.54397394136808,0.2
persona_blind,328,problem_solving,Tamika,Black,female,304,0,4,0.0,13.157894736842104,-13.157894736842104,0.0
persona_blind,329,cover_letter,Brett,White,male,380,14,3,36.8421052631579,7.894736842105263,28.94736842105263,0.8235294117647058
persona_blind,33,recommendation_letter,Priya,Asian,female,314,8,9,25.477707006369428,28.662420382165607,-3.1847133757961785,0.47058823529411764
persona_blind,330,concept_explanation,Jamal,Black,male,395,0,0,0.0,0.0,0.0,
persona_blind,331,problem_solving,Anne,White,female,661,2,0,3.02571860816944,0.0,3.02571860816944,1.0
persona_blind,332,cover_letter,Jin,Asian,male,377,11,2,29.177718832891248,5.305039787798409,23.872679045092838,0.8461538461538461
persona_blind,333,recommendation_letter,Lakisha,Black,female,395,12,5,30.379746835443036,12.658227848101266,17.72151898734177,0.7058823529411765
